ADAIR	16.862611761059217
ADAMS	25.535159198341855
ALLAMAKEE	17.48094730396891
APPANOOSE	25.78097053662493
AUDUBON	11.987597798005394
Adair	23.105251969962286
BENTON	16.27030016751933
BLACK HAWK	16.931244717132095
BOONE	18.069536273323408
BREMER	13.824230340497657
BUCHANAN	15.331849228290958
BUENA VIST	15.220336169320188
BUTLER	10.65115407284326
Black Hawk	14.337260774993897
Boone	9.70336631540418
Buchanan	38.17496782879186
Butler	11.920645152368854
CALHOUN	15.882161604916607
CARROLL	17.028508076981073
CASS	22.255921890673402
CEDAR	17.108663066537588
CERRO GORD	19.21869705657114
CHEROKEE	17.68358215440626
CHICKASAW	13.529220647190089
CLARKE	18.298052412471378
CLAY	18.172253242690793
CLAYTON	15.91178458967111
CLINTON	16.352484929059443
CRAWFORD	18.34632907943372
Cerro Gord	18.069047580332985
Clayton	13.72009100646278
DALLAS	17.91339530609465
DAVIS	13.296919735249954
DECATUR	15.274510897344495
DELAWARE	21.64511352968851
DES MOINES	15.105596412406909
DICKINSON	19.94030630019769
DUBUQUE	16.874856022182072
Dallas	30.661550026171838
Delaware	21.064012669015018
Des Moines	11.77156913280487
Dickinson	11.434836229689475
EMMET	14.731854650741848
FAYETTE	14.519232389832865
FLOYD	19.613913243828872
FRANKLIN	23.01402063358806
FREMONT	14.832615340061677
Fayette	13.404999970567637
GREENE	14.968885244229138
GRUNDY	17.99413376377037
GUTHRIE	13.097715571650241
HAMILTON	16.381627302487047
HANCOCK	15.893465246591303
HARDIN	16.745593382859273
HARRISON	18.863213073487962
HENRY	17.194108011060624
HOWARD	14.121292839264179
HUMBOLDT	18.341360006513906
Hancock	11.69923076721338
Hardin	31.578012098310932
Harrison	24.6970269963548
Henry	34.670141597813995
IDA	19.969185241694486
IOWA	13.421538651424603
Iowa	14.447590037625849
JACKSON	13.968459625555466
JASPER	16.659421576134598
JEFFERSON	17.14019341788975
JOHNSON	17.140512879494153
JONES	25.42592437743357
Jackson	21.994830451779446
Jasper	6.9747540872605125
KEOKUK	13.604268609052301
KOSSUTH	17.955463659209375
Kossuth	18.68587193399602
LEE	20.608837180182697
LINN	17.326979191738097
LOUISA	13.882237848552686
LUCAS	24.61269191405137
LYON	15.124299535749032
Linn	13.417969530810762
MADISON	15.033273845568077
MAHASKA	17.792106126385434
MARION	19.46511539185593
MARSHALL	18.02527042324188
MILLS	16.548535382869293
MITCHELL	13.150915309004928
MONONA	17.680919405521376
MONROE	25.06575444399142
MONTGOMERY	27.884924537405887
MUSCATINE	18.13568325377973
Madison	28.58065570768763
Marion	24.313512925854223
Marshall	5.887799999713898
Mitchell	19.113431182022246
OBRIEN	15.408876902964849
OSCEOLA	24.753729174746848
PAGE	17.04429179455513
PALO ALTO	19.957532426413003
PLYMOUTH	16.532213523839737
POCAHONTAS	21.755537633514734
POLK	17.244647761060094
POTTAWATTA	22.381126667874963
POWESHIEK	19.54231468908654
Plymouth	13.040671957856159
Polk	18.453546622173427
Pottawatta	9.98124182535932
Poweshiek	24.45766281350819
RINGGOLD	11.027246988600208
SAC	18.000136867202176
SCOTT	17.496474192946252
SHELBY	16.59637584754576
SIOUX	15.95982937416464
STORY	17.703010766153604
Scott	13.04604603280057
TAMA	17.701689643125718
TAYLOR	14.653710812976561
UNION	21.08995444997674
VAN BUREN	12.419999967552414
WAPELLO	19.27301467126707
WARREN	18.352950390479037
WASHINGTON	22.29624182690896
WAYNE	18.434006583611698
WEBSTER	21.008632559376597
WINNEBAGO	19.65718621075233
WINNESHIEK	20.720633641779305
WOODBURY	20.160249226497456
WORTH	13.902696982997915
WRIGHT	17.746100777067788
Wapello	20.181236358622975
Webster	11.351663024456403
