"IDA",84.46431305661883
"LEE",85.29788740821314
"SAC",53.80586174242369
"CASS",76.20352857383021
"CLAY",58.561564948690105
"IOWA",57.623103671874446
"Iowa",116.02292413677749
"LINN",78.45087908354684
"LYON",54.88801744425695
"Linn",48.45790617286453
"PAGE",84.84031650134524
"POLK",89.20400086218493
"Polk",87.0065685361123
"TAMA",73.89095444861007
"ADAIR",71.76787614143961
"ADAMS",30.287245309276944
"Adair",64.53594174751869
"BOONE",83.56456380937678
"Boone",68.61757979010066
"CEDAR",45.49407524758537
"DAVIS",46.50908319178147
"EMMET",62.11515648740702
"FLOYD",91.01552965841532
"HENRY",89.48632220407227
"Henry",137.52855561880486
"JONES",63.428944874750165
"LUCAS",75.48689061346073
"MILLS",61.08182767817095
"SCOTT",86.74103107878088
"SIOUX",73.36830546512917
"STORY",72.5346448877242
"Scott",62.895925862533794
"UNION",74.11764847288843
"WAYNE",68.89303014373148
"WORTH",57.00255440701933
"BENTON",59.14809434350819
"BREMER",67.71390717386888
"BUTLER",70.11689032088005
"Butler",38.33617520442207
"CLARKE",77.05061488221251
"DALLAS",70.27486907898565
"Dallas",264.6428874517284
"GREENE",86.56278146306674
"GRUNDY",49.31338994977954
"HARDIN",90.63673275227688
"HOWARD",75.25091977771883
"Hardin",132.14236745993537
"JASPER",61.50741029425735
"Jasper",72.53573739724081
"KEOKUK",31.50836153590394
"LOUISA",33.60263588058138
"MARION",73.12644065308979
"MONONA",38.17928902662196
"MONROE",102.46029796238547
"Marion",85.2337914462575
"OBRIEN",48.71772037401331
"SHELBY",78.33418831508607
"TAYLOR",43.30671079331134
"WARREN",82.35429981227277
"WRIGHT",80.56703092396744
"county",
"AUDUBON",34.45253255704175
"CALHOUN",81.21040378114591
"CARROLL",79.8402525170806
"CLAYTON",56.16799874620705
"CLINTON",82.6019573509562
"Clayton",55.23599408573735
"DECATUR",65.07547762972851
"DUBUQUE",79.7154672057933
"FAYETTE",84.19047971848232
"FREMONT",85.73692341339894
"Fayette",136.18155198754934
"GUTHRIE",61.22435822480599
"HANCOCK",79.89396518121163
"Hancock",98.3047116605135
"JACKSON",61.09911591293473
"JOHNSON",80.37258520395726
"Jackson",57.531101929939396
"KOSSUTH",102.9981269166638
"Kossuth",81.8554085832558
"MADISON",77.88753171620078
"MAHASKA",82.95075207824172
"Madison",131.66983613811556
"OSCEOLA",66.96770375528132
"WAPELLO",73.47173940580844
"WEBSTER",89.26575674206492
"Wapello",69.92861845170428
"Webster",79.91734340896359
"BUCHANAN",57.009331313177555
"Buchanan",43.125949600020185
"CHEROKEE",83.14772267202808
"CRAWFORD",82.41509859541567
"DELAWARE",113.55913108722623
"Delaware",94.09461589488104
"FRANKLIN",52.47197400529419
"HAMILTON",50.73859526733785
"HARRISON",35.1566532627561
"HUMBOLDT",83.5394369359058
"Harrison",25.48097290348362
"MARSHALL",72.29584548639593
"MITCHELL",32.86921491042173
"Marshall",97.69040100097656
"Mitchell",67.67281722449492
"PLYMOUTH",86.38675285468726
"Plymouth",112.11194219968041
"RINGGOLD",71.22336295601868
"WOODBURY",88.51911394135834
"ALLAMAKEE",67.29757091170681
"APPANOOSE",77.0589104430259
"CHICKASAW",67.87383498886118
"DICKINSON",83.30321466401219
"Dickinson",28.27395458665843
"JEFFERSON",82.82163180006897
"MUSCATINE",62.90561779998123
"PALO ALTO",41.98642086251989
"POWESHIEK",54.35198025738137
"Poweshiek",38.661034603228515
"VAN BUREN",55.26316120900398
"WINNEBAGO",87.28870830656052
"BLACK HAWK",77.93711087309993
"BUENA VIST",67.70620005466554
"Black Hawk",43.18389129619598
"CERRO GORD",79.777500767266
"Cerro Gord",61.98926656499201
"DES MOINES",77.6932934035118
"Des Moines",95.43256651530875
"MONTGOMERY",83.69102366902362
"POCAHONTAS",50.918418706594494
"POTTAWATTA",77.69644678354653
"Pottawatta",124.14797390208525
"WASHINGTON",67.68447073510403
"WINNESHIEK",93.30188722694777
